time,ask,bid,ticker
1600405200000000000,89.489998,90.110001,ABBV
1600405200000000000,9.200000,9.470000,GME
1600664400000000000,136.500000,137.070007,WMT
1600664400000000000,27.000000,27.799999,BGS
1600664400000000000,36.430000,36.430000,XOM
1600664400000000000,5.420000,5.320000,AMC
1600664400000000000,61.020000,59.889999,NHI
1600664400000000000,89.139999,89.089996,ABBV
1600664400000000000,9.350000,8.750000,GME
1600750800000000000,10.450000,10.560000,GME
1600750800000000000,137.070007,138.309998,WMT
1600750800000000000,27.969999,27.629999,BGS
1600750800000000000,36.459999,35.529999,XOM
1600750800000000000,5.220000,5.210000,AMC
1600750800000000000,60.160000,60.770000,NHI
1600750800000000000,88.900002,88.599998,ABBV
1600837200000000000,10.600000,10.040000,GME
1600837200000000000,139.000000,135.990005,WMT
1600837200000000000,27.809999,27.120001,BGS
1600837200000000000,35.650002,34.389999,XOM
1600837200000000000,5.220000,4.780000,AMC
1600837200000000000,60.540001,57.759998,NHI
1600837200000000000,89.000000,87.139999,ABBV
1600923600000000000,135.729996,136.699997,WMT
1600923600000000000,27.059999,27.860001,BGS
1600923600000000000,34.400002,34.320000,XOM
1600923600000000000,4.690000,4.610000,AMC
1600923600000000000,57.939999,58.590000,NHI
1600923600000000000,87.000000,85.910004,ABBV
1600923600000000000,9.710000,9.140000,GME
1601010000000000000,136.520004,137.270004,WMT
1601010000000000000,27.860001,27.940001,BGS
1601010000000000000,34.000000,34.639999,XOM
1601010000000000000,4.640000,4.880000,AMC
1601010000000000000,58.130001,59.750000,NHI
1601010000000000000,86.000000,86.230003,ABBV
1601010000000000000,9.190000,10.020000,GME
1601269200000000000,10.160000,10.090000,GME
1601269200000000000,137.160004,137.250000,WMT
1601269200000000000,28.150000,28.440001,BGS
1601269200000000000,35.139999,35.310001,XOM
1601269200000000000,5.040000,4.910000,AMC
1601269200000000000,60.910000,61.810001,NHI
1601269200000000000,87.290001,87.279999,ABBV
1601355600000000000,10.000000,10.350000,GME
1601355600000000000,137.250000,137.139999,WMT
1601355600000000000,28.059999,27.809999,BGS
1601355600000000000,35.000000,34.279999,XOM
1601355600000000000,4.880000,4.860000,AMC
1601355600000000000,60.990002,60.590000,NHI
1601355600000000000,87.110001,86.889999,ABBV
1601442000000000000,10.250000,10.200000,GME
1601442000000000000,137.389999,139.910004,WMT
1601442000000000000,27.570000,27.770000,BGS
1601442000000000000,34.639999,34.330002,XOM
1601442000000000000,4.800000,4.710000,AMC
1601442000000000000,60.529999,60.270000,NHI
1601442000000000000,87.000000,87.589996,ABBV
1601528400000000000,10.090000,9.770000,GME
1601528400000000000,140.800003,143.080002,WMT
1601528400000000000,27.799999,27.809999,BGS
1601528400000000000,33.790001,33.130001,XOM
1601528400000000000,4.780000,4.650000,AMC
1601528400000000000,60.299999,61.779999,NHI
1601528400000000000,88.169998,87.139999,ABBV
1601614800000000000,142.339996,140.500000,WMT
1601614800000000000,27.520000,28.190001,BGS
1601614800000000000,32.250000,32.980000,XOM
1601614800000000000,4.480000,4.650000,AMC
1601614800000000000,60.590000,63.480000,NHI
1601614800000000000,86.500000,86.120003,ABBV
1601614800000000000,9.380000,9.390000,GME
1601874000000000000,141.289993,141.800003,WMT
1601874000000000000,28.219999,28.330000,BGS
1601874000000000000,33.320000,33.740002,XOM
1601874000000000000,4.300000,4.130000,AMC
1601874000000000000,63.790001,63.330002,NHI
1601874000000000000,86.489998,87.930000,ABBV
1601874000000000000,9.440000,9.460000,GME
1601960400000000000,141.869995,140.630005,WMT
1601960400000000000,28.330000,28.200001,BGS
1601960400000000000,34.119999,33.389999,XOM
1601960400000000000,4.260000,4.060000,AMC
1601960400000000000,63.660000,62.540001,NHI
1601960400000000000,87.970001,85.889999,ABBV
1601960400000000000,9.560000,9.130000,GME
1602046800000000000,141.259995,140.889999,WMT
1602046800000000000,28.320000,28.480000,BGS
1602046800000000000,33.639999,33.500000,XOM
1602046800000000000,4.080000,4.040000,AMC
1602046800000000000,62.910000,61.730000,NHI
1602046800000000000,86.160004,87.070000,ABBV
1602046800000000000,9.230000,9.360000,GME
1602133200000000000,141.509995,141.360001,WMT
1602133200000000000,28.530001,28.510000,BGS
1602133200000000000,33.880001,35.259998,XOM
1602133200000000000,4.130000,4.140000,AMC
1602133200000000000,62.130001,62.209999,NHI
1602133200000000000,87.269997,87.339996,ABBV
1602133200000000000,9.540000,13.490000,GME
1602219600000000000,12.830000,12.020000,GME
1602219600000000000,141.660004,142.779999,WMT
1602219600000000000,28.750000,28.730000,BGS
1602219600000000000,35.680000,34.740002,XOM
1602219600000000000,4.170000,4.050000,AMC
1602219600000000000,62.790001,61.130001,NHI
1602219600000000000,87.410004,87.699997,ABBV
1602478800000000000,11.660000,11.800000,GME
1602478800000000000,143.020004,144.250000,WMT
1602478800000000000,28.730000,29.100000,BGS
1602478800000000000,34.540001,34.630001,XOM
1602478800000000000,4.030000,4.080000,AMC
1602478800000000000,61.080002,61.910000,NHI
1602478800000000000,88.169998,88.320000,ABBV
1602565200000000000,11.730000,11.880000,GME
1602565200000000000,144.679993,146.229996,WMT
1602565200000000000,28.799999,29.260000,BGS
1602565200000000000,3.900000,3.540000,AMC
1602565200000000000,34.730000,34.220001,XOM
1602565200000000000,61.529999,59.910000,NHI
1602565200000000000,88.010002,87.830002,ABBV
1602651600000000000,12.670000,12.250000,GME
1602651600000000000,146.399994,143.940002,WMT
1602651600000000000,29.250000,29.020000,BGS
1602651600000000000,3.090000,2.960000,AMC
1602651600000000000,34.060001,34.150002,XOM
1602651600000000000,59.730000,59.169998,NHI
1602651600000000000,86.830002,86.070000,ABBV
1602738000000000000,11.990000,13.830000,GME
1602738000000000000,143.089996,144.529999,WMT
1602738000000000000,2.840000,2.780000,AMC
1602738000000000000,28.770000,29.379999,BGS
1602738000000000000,33.700001,34.450001,XOM
1602738000000000000,58.830002,60.360001,NHI
1602738000000000000,85.410004,85.230003,ABBV
1602824400000000000,13.770000,13.310000,GME
1602824400000000000,145.399994,144.710007,WMT
1602824400000000000,2.870000,3.040000,AMC
1602824400000000000,29.420000,28.530001,BGS
1602824400000000000,34.369999,34.099998,XOM
1602824400000000000,60.049999,58.759998,NHI
1602824400000000000,85.889999,86.269997,ABBV
1603083600000000000,13.440000,13.910000,GME
1603083600000000000,145.100006,142.949997,WMT
1603083600000000000,28.450001,28.530001,BGS
1603083600000000000,3.310000,3.540000,AMC
1603083600000000000,34.099998,33.419998,XOM
1603083600000000000,59.040001,56.660000,NHI
1603083600000000000,86.589996,84.309998,ABBV
1603170000000000000,14.030000,13.860000,GME
1603170000000000000,144.110001,143.899994,WMT
1603170000000000000,28.670000,27.959999,BGS
1603170000000000000,3.300000,3.090000,AMC
1603170000000000000,33.660000,33.700001,XOM
1603170000000000000,57.380001,57.240002,NHI
1603170000000000000,84.190002,84.250000,ABBV
1603256400000000000,13.900000,14.100000,GME
1603256400000000000,143.839996,144.399994,WMT
1603256400000000000,27.900000,28.030001,BGS
1603256400000000000,3.100000,3.000000,AMC
1603256400000000000,33.509998,33.160000,XOM
1603256400000000000,57.230000,56.040001,NHI
1603256400000000000,83.580002,82.889999,ABBV
1603342800000000000,14.200000,14.910000,GME
1603342800000000000,144.190002,143.550003,WMT
1603342800000000000,2.960000,3.120000,AMC
1603342800000000000,28.080000,28.110001,BGS
1603342800000000000,33.180000,34.860001,XOM
1603342800000000000,56.009998,56.840000,NHI
1603342800000000000,83.019997,84.309998,ABBV
1603429200000000000,143.970001,143.850006,WMT
1603429200000000000,15.050000,15.000000,GME
1603429200000000000,28.110001,28.180000,BGS
1603429200000000000,3.130000,2.970000,AMC
1603429200000000000,34.970001,34.160000,XOM
1603429200000000000,57.250000,56.910000,NHI
1603429200000000000,84.639999,84.339996,ABBV
1603688400000000000,14.930000,13.450000,GME
1603688400000000000,142.839996,142.160004,WMT
1603688400000000000,2.920000,2.750000,AMC
1603688400000000000,28.000000,27.889999,BGS
1603688400000000000,33.610001,33.349998,XOM
1603688400000000000,56.500000,56.580002,NHI
1603688400000000000,84.089996,83.919998,ABBV
1603774800000000000,13.710000,12.690000,GME
1603774800000000000,142.050003,142.869995,WMT
1603774800000000000,2.880000,2.790000,AMC
1603774800000000000,29.120001,28.740000,BGS
1603774800000000000,33.150002,32.820000,XOM
1603774800000000000,56.419998,55.910000,NHI
1603774800000000000,84.000000,82.709999,ABBV
1603861200000000000,12.270000,11.820000,GME
1603861200000000000,140.960007,140.039993,WMT
1603861200000000000,2.690000,2.610000,AMC
1603861200000000000,28.320000,26.790001,BGS
1603861200000000000,32.099998,31.570000,XOM
1603861200000000000,54.889999,54.599998,NHI
1603861200000000000,81.349998,80.489998,ABBV
1603947600000000000,11.880000,11.730000,GME
1603947600000000000,140.000000,139.919998,WMT
1603947600000000000,2.650000,2.520000,AMC
1603947600000000000,27.000000,26.950001,BGS
1603947600000000000,31.410000,32.970001,XOM
1603947600000000000,54.320000,56.410000,NHI
1603947600000000000,80.500000,80.669998,ABBV
1604034000000000000,11.640000,10.470000,GME
1604034000000000000,139.179993,138.750000,WMT
1604034000000000000,2.480000,2.360000,AMC
1604034000000000000,26.700001,26.559999,BGS
1604034000000000000,32.410000,32.619999,XOM
1604034000000000000,56.209999,56.049999,NHI
1604034000000000000,83.199997,85.099998,ABBV
1604296800000000000,10.820000,10.750000,GME
1604296800000000000,140.589996,140.399994,WMT
1604296800000000000,2.300000,2.150000,AMC
1604296800000000000,26.990000,28.000000,BGS
1604296800000000000,33.139999,33.990002,XOM
1604296800000000000,56.340000,58.689999,NHI
1604296800000000000,86.029999,88.250000,ABBV
1604383200000000000,10.750000,11.570000,GME
1604383200000000000,141.649994,142.779999,WMT
1604383200000000000,2.340000,2.340000,AMC
1604383200000000000,28.020000,28.730000,BGS
1604383200000000000,34.490002,33.410000,XOM
1604383200000000000,59.720001,59.680000,NHI
1604383200000000000,89.139999,87.959999,ABBV
1604469600000000000,11.760000,10.910000,GME
1604469600000000000,141.570007,141.960007,WMT
1604469600000000000,2.400000,2.310000,AMC
1604469600000000000,28.500000,28.030001,BGS
1604469600000000000,33.270000,33.230000,XOM
1604469600000000000,59.029999,58.150002,NHI
1604469600000000000,93.139999,94.500000,ABBV
1604556000000000000,11.270000,11.450000,GME
1604556000000000000,144.000000,143.470001,WMT
1604556000000000000,2.350000,2.460000,AMC
1604556000000000000,28.160000,28.200001,BGS
1604556000000000000,33.369999,33.169998,XOM
1604556000000000000,58.349998,57.500000,NHI
1604556000000000000,95.360001,93.690002,ABBV
1604642400000000000,11.520000,11.860000,GME
1604642400000000000,144.360001,145.770004,WMT
1604642400000000000,2.430000,2.490000,AMC
1604642400000000000,28.490000,28.680000,BGS
1604642400000000000,33.099998,32.779999,XOM
1604642400000000000,57.820000,56.220001,NHI
1604642400000000000,92.980003,92.849998,ABBV
1604901600000000000,12.760000,11.490000,GME
1604901600000000000,148.000000,143.539993,WMT
1604901600000000000,27.799999,26.760000,BGS
1604901600000000000,36.419998,36.930000,XOM
1604901600000000000,4.270000,3.770000,AMC
1604901600000000000,60.369999,63.119999,NHI
1604901600000000000,95.739998,95.120003,ABBV
1604988000000000000,11.500000,11.100000,GME
1604988000000000000,143.750000,145.559998,WMT
1604988000000000000,26.950001,26.900000,BGS
1604988000000000000,3.990000,3.510000,AMC
1604988000000000000,37.049999,36.860001,XOM
1604988000000000000,63.730000,64.599998,NHI
1604988000000000000,96.010002,98.870003,ABBV
1605074400000000000,11.500000,11.750000,GME
1605074400000000000,146.919998,147.979996,WMT
1605074400000000000,27.150000,27.670000,BGS
1605074400000000000,3.230000,3.130000,AMC
1605074400000000000,37.090000,36.480000,XOM
1605074400000000000,64.699997,64.349998,NHI
1605074400000000000,99.150002,98.150002,ABBV
1605160800000000000,11.740000,11.130000,GME
1605160800000000000,148.479996,148.229996,WMT
1605160800000000000,27.700001,27.559999,BGS
1605160800000000000,3.070000,2.940000,AMC
1605160800000000000,35.860001,35.230000,XOM
1605160800000000000,63.790001,63.220001,NHI
1605160800000000000,97.500000,97.599998,ABBV
1605247200000000000,11.360000,11.010000,GME
1605247200000000000,148.940002,150.539993,WMT
1605247200000000000,2.980000,2.970000,AMC
1605247200000000000,27.760000,27.410000,BGS
1605247200000000000,35.400002,36.080002,XOM
1605247200000000000,63.639999,66.349998,NHI
1605247200000000000,97.410004,99.040001,ABBV
1605506400000000000,11.160000,12.060000,GME
1605506400000000000,150.529999,152.440002,WMT
1605506400000000000,27.100000,26.840000,BGS
1605506400000000000,3.390000,3.110000,AMC
1605506400000000000,37.590000,38.160000,XOM
1605506400000000000,68.300003,66.839996,NHI
1605506400000000000,99.959999,98.360001,ABBV
1605592800000000000,11.650000,11.630000,GME
1605592800000000000,150.500000,149.369995,WMT
1605592800000000000,26.610001,26.459999,BGS
1605592800000000000,3.010000,2.980000,AMC
1605592800000000000,37.810001,38.669998,XOM
1605592800000000000,66.099998,66.550003,NHI
1605592800000000000,99.370003,99.209999,ABBV
1605679200000000000,100.000000,98.720001,ABBV
1605679200000000000,11.800000,11.570000,GME
1605679200000000000,149.860001,149.089996,WMT
1605679200000000000,26.600000,26.230000,BGS
1605679200000000000,3.080000,3.260000,AMC
1605679200000000000,39.020000,37.209999,XOM
1605679200000000000,66.209999,63.980000,NHI
1605765600000000000,11.600000,12.460000,GME
1605765600000000000,149.460007,152.119995,WMT
1605765600000000000,26.150000,26.570000,BGS
1605765600000000000,3.160000,3.190000,AMC
1605765600000000000,36.860001,37.400002,XOM
1605765600000000000,63.700001,65.540001,NHI
1605765600000000000,98.760002,99.669998,ABBV
1605852000000000000,12.550000,12.710000,GME
1605852000000000000,151.169998,150.240005,WMT
1605852000000000000,26.440001,26.240000,BGS
1605852000000000000,3.250000,3.350000,AMC
1605852000000000000,37.349998,36.939999,XOM
1605852000000000000,65.239998,64.769997,NHI
1605852000000000000,99.949997,100.839996,ABBV
1606111200000000000,101.940002,102.180000,ABBV
1606111200000000000,12.900000,13.900000,GME
1606111200000000000,150.369995,150.929993,WMT
1606111200000000000,26.219999,26.240000,BGS
1606111200000000000,3.510000,3.810000,AMC
1606111200000000000,37.500000,39.360001,XOM
1606111200000000000,65.309998,64.809998,NHI
1606197600000000000,102.879997,103.959999,ABBV
1606197600000000000,14.230000,13.670000,GME
1606197600000000000,151.740005,151.360001,WMT
1606197600000000000,26.360001,26.850000,BGS
1606197600000000000,4.160000,4.580000,AMC
1606197600000000000,40.509998,41.980000,XOM
1606197600000000000,65.769997,66.800003,NHI
1606284000000000000,103.820000,104.199997,ABBV
1606284000000000000,13.600000,14.750000,GME
1606284000000000000,151.250000,151.830002,WMT
1606284000000000000,26.900000,26.370001,BGS
1606284000000000000,4.570000,4.490000,AMC
1606284000000000000,41.669998,40.810001,XOM
1606284000000000000,66.769997,66.199997,NHI
1606456800000000000,104.980003,104.889999,ABBV
1606456800000000000,15.290000,16.080000,GME
1606456800000000000,152.149994,151.600006,WMT
1606456800000000000,26.400000,26.830000,BGS
1606456800000000000,4.540000,4.450000,AMC
1606456800000000000,40.700001,40.189999,XOM
1606456800000000000,66.800003,65.699997,NHI
1606716000000000000,105.120003,104.580002,ABBV
1606716000000000000,151.600006,152.789993,WMT
1606716000000000000,18.170000,16.559999,GME
1606716000000000000,27.010000,27.690001,BGS
1606716000000000000,39.799999,38.130001,XOM
1606716000000000000,4.410000,4.270000,AMC
1606716000000000000,65.510002,64.660004,NHI
1606802400000000000,105.050003,104.040001,ABBV
1606802400000000000,153.600006,152.639999,WMT
1606802400000000000,17.110001,15.800000,GME
1606802400000000000,27.700001,27.459999,BGS
1606802400000000000,38.959999,38.500000,XOM
1606802400000000000,4.430000,4.150000,AMC
1606802400000000000,65.309998,65.459999,NHI
1606888800000000000,104.000000,104.989998,ABBV
1606888800000000000,15.700000,16.580000,GME
1606888800000000000,152.000000,150.520004,WMT
1606888800000000000,27.450001,26.770000,BGS
1606888800000000000,38.389999,39.939999,XOM
1606888800000000000,4.080000,4.320000,AMC
1606888800000000000,64.889999,65.709999,NHI
1606975200000000000,105.000000,104.739998,ABBV
1606975200000000000,150.279999,149.300003,WMT
1606975200000000000,16.480000,16.120001,GME
1606975200000000000,26.750000,27.400000,BGS
1606975200000000000,4.010000,3.630000,AMC
1606975200000000000,40.070000,40.209999,XOM
1606975200000000000,65.750000,66.110001,NHI
1607061600000000000,105.019997,107.279999,ABBV
1607061600000000000,149.509995,148.910004,WMT
1607061600000000000,16.299999,16.900000,GME
1607061600000000000,27.450001,27.639999,BGS
1607061600000000000,3.750000,3.510000,AMC
1607061600000000000,40.770000,41.680000,XOM
1607061600000000000,66.730003,66.500000,NHI
1607320800000000000,107.040001,105.839996,ABBV
1607320800000000000,148.460007,148.110001,WMT
1607320800000000000,17.000000,16.350000,GME
1607320800000000000,27.670000,27.580000,BGS
1607320800000000000,3.450000,3.560000,AMC
1607320800000000000,41.419998,40.900002,XOM
1607320800000000000,66.269997,66.389999,NHI
1607407200000000000,105.699997,107.690002,ABBV
1607407200000000000,147.360001,149.449997,WMT
1607407200000000000,16.370001,16.940001,GME
1607407200000000000,27.690001,28.770000,BGS
1607407200000000000,3.610000,3.980000,AMC
1607407200000000000,40.529999,42.240002,XOM
1607407200000000000,66.370003,66.910004,NHI
1607493600000000000,107.900002,108.669998,ABBV
1607493600000000000,13.920000,13.660000,GME
1607493600000000000,150.000000,148.270004,WMT
1607493600000000000,28.920000,28.680000,BGS
1607493600000000000,4.220000,3.860000,AMC
1607493600000000000,42.709999,42.799999,XOM
1607493600000000000,67.070000,67.870003,NHI
1607580000000000000,109.059998,107.489998,ABBV
1607580000000000000,13.120000,14.120000,GME
1607580000000000000,147.750000,147.039993,WMT
1607580000000000000,28.700001,29.190001,BGS
1607580000000000000,3.790000,4.090000,AMC
1607580000000000000,43.200001,44.009998,XOM
1607580000000000000,67.400002,66.430000,NHI
1607666400000000000,107.010002,106.339996,ABBV
1607666400000000000,13.910000,13.310000,GME
1607666400000000000,146.919998,147.000000,WMT
1607666400000000000,29.270000,29.389999,BGS
1607666400000000000,4.040000,3.920000,AMC
1607666400000000000,43.700001,43.799999,XOM
1607666400000000000,66.160004,67.029999,NHI
1607925600000000000,107.430000,104.199997,ABBV
1607925600000000000,13.340000,12.720000,GME
1607925600000000000,147.699997,145.649994,WMT
1607925600000000000,29.440001,29.090000,BGS
1607925600000000000,4.010000,3.190000,AMC
1607925600000000000,44.340000,42.220001,XOM
1607925600000000000,68.309998,66.779999,NHI
1608012000000000000,105.440002,102.820000,ABBV
1608012000000000000,12.780000,13.850000,GME
1608012000000000000,145.520004,145.580002,WMT
1608012000000000000,29.230000,29.160000,BGS
1608012000000000000,3.240000,2.860000,AMC
1608012000000000000,42.439999,43.040001,XOM
1608012000000000000,67.650002,68.750000,NHI
1608098400000000000,102.500000,104.639999,ABBV
1608098400000000000,13.960000,13.850000,GME
1608098400000000000,146.240005,145.429993,WMT
1608098400000000000,2.870000,2.780000,AMC
1608098400000000000,29.250000,29.370001,BGS
1608098400000000000,43.750000,43.700001,XOM
1608098400000000000,69.050003,68.820000,NHI
1608184800000000000,104.860001,104.889999,ABBV
1608184800000000000,13.960000,14.830000,GME
1608184800000000000,146.059998,146.100006,WMT
1608184800000000000,2.800000,2.850000,AMC
1608184800000000000,29.629999,29.440001,BGS
1608184800000000000,44.000000,43.480000,XOM
1608184800000000000,68.940002,69.870003,NHI
1608271200000000000,105.029999,104.449997,ABBV
1608271200000000000,146.619995,145.949997,WMT
1608271200000000000,15.780000,15.630000,GME
1608271200000000000,2.850000,2.800000,AMC
1608271200000000000,29.510000,29.840000,BGS
1608271200000000000,43.270000,42.730000,XOM
1608271200000000000,70.230003,70.050003,NHI
1608530400000000000,102.760002,103.709999,ABBV
1608530400000000000,145.500000,145.970001,WMT
1608530400000000000,15.810000,15.530000,GME
1608530400000000000,2.610000,2.680000,AMC
1608530400000000000,29.950001,30.250000,BGS
1608530400000000000,41.110001,41.950001,XOM
1608530400000000000,69.300003,69.339996,NHI
1608616800000000000,103.410004,102.800003,ABBV
1608616800000000000,145.149994,144.199997,WMT
1608616800000000000,16.219999,19.459999,GME
1608616800000000000,2.730000,2.590000,AMC
1608616800000000000,30.250000,31.000000,BGS
1608616800000000000,41.580002,41.240002,XOM
1608616800000000000,69.400002,70.050003,NHI
1608703200000000000,103.059998,103.279999,ABBV
1608703200000000000,143.539993,143.220001,WMT
1608703200000000000,2.580000,2.560000,AMC
1608703200000000000,20.170000,20.570000,GME
1608703200000000000,31.430000,30.900000,BGS
1608703200000000000,41.509998,41.770000,XOM
1608703200000000000,70.410004,69.550003,NHI
1608789600000000000,103.110001,103.260002,ABBV
1608789600000000000,143.539993,143.500000,WMT
1608789600000000000,2.590000,2.510000,AMC
1608789600000000000,21.010000,20.150000,GME
1608789600000000000,30.990000,30.490000,BGS
1608789600000000000,41.650002,41.599998,XOM
1608789600000000000,69.800003,69.709999,NHI
1609135200000000000,103.650002,103.449997,ABBV
1609135200000000000,144.039993,145.220001,WMT
1609135200000000000,2.630000,2.390000,AMC
1609135200000000000,21.309999,20.990000,GME
1609135200000000000,30.700001,30.230000,BGS
1609135200000000000,41.689999,41.740002,XOM
1609135200000000000,70.000000,71.040001,NHI
1609221600000000000,103.949997,104.699997,ABBV
1609221600000000000,145.639999,144.300003,WMT
1609221600000000000,2.440000,2.290000,AMC
1609221600000000000,20.820000,19.379999,GME
1609221600000000000,30.250000,30.139999,BGS
1609221600000000000,42.040001,41.270000,XOM
1609221600000000000,71.110001,70.489998,NHI
1609308000000000000,105.110001,105.269997,ABBV
1609308000000000000,144.880005,144.179993,WMT
1609308000000000000,19.379999,19.260000,GME
1609308000000000000,2.300000,2.160000,AMC
1609308000000000000,29.760000,28.150000,BGS
1609308000000000000,41.330002,41.599998,XOM
1609308000000000000,69.500000,69.309998,NHI
1609394400000000000,105.260002,107.150002,ABBV
1609394400000000000,144.199997,144.149994,WMT
1609394400000000000,19.250000,18.840000,GME
1609394400000000000,2.170000,2.120000,AMC
1609394400000000000,28.309999,27.730000,BGS
1609394400000000000,41.470001,41.220001,XOM
1609394400000000000,69.110001,69.169998,NHI
1609740000000000000,107.180000,105.410004,ABBV
1609740000000000000,144.300003,146.529999,WMT
1609740000000000000,19.000000,17.250000,GME
1609740000000000000,2.200000,2.010000,AMC
1609740000000000000,27.680000,27.700001,BGS
1609740000000000000,41.450001,41.500000,XOM
1609740000000000000,69.199997,66.589996,NHI
1609826400000000000,1.990000,1.980000,AMC
1609826400000000000,105.410004,106.500000,ABBV
1609826400000000000,146.600006,145.750000,WMT
1609826400000000000,17.350000,17.370001,GME
1609826400000000000,27.000000,26.719999,BGS
1609826400000000000,41.840000,43.500000,XOM
1609826400000000000,66.839996,67.330002,NHI
1609912800000000000,104.750000,105.580002,ABBV
1609912800000000000,145.089996,146.660004,WMT
1609912800000000000,17.340000,18.360001,GME
1609912800000000000,2.030000,2.010000,AMC
1609912800000000000,27.250000,27.500000,BGS
1609912800000000000,44.410000,44.610001,XOM
1609912800000000000,68.099998,68.769997,NHI
1609999200000000000,106.110001,106.709999,ABBV
1609999200000000000,147.619995,146.649994,WMT
1609999200000000000,18.469999,18.080000,GME
1609999200000000000,2.080000,2.050000,AMC
1609999200000000000,27.700001,27.930000,BGS
1609999200000000000,45.000000,44.959999,XOM
1609999200000000000,68.290001,66.839996,NHI
1610085600000000000,106.839996,107.269997,ABBV
1610085600000000000,146.880005,146.630005,WMT
1610085600000000000,18.180000,17.690001,GME
1610085600000000000,2.090000,2.140000,AMC
1610085600000000000,28.030001,27.629999,BGS
1610085600000000000,45.200001,45.459999,XOM
1610085600000000000,65.680000,66.620003,NHI
1610344800000000000,107.070000,109.019997,ABBV
1610344800000000000,146.000000,147.289993,WMT
1610344800000000000,19.410000,19.940001,GME
1610344800000000000,2.160000,2.200000,AMC
1610344800000000000,27.629999,27.280001,BGS
1610344800000000000,45.040001,46.840000,XOM
1610344800000000000,66.510002,65.529999,NHI
1610431200000000000,109.220001,109.779999,ABBV
1610431200000000000,149.000000,148.970001,WMT
1610431200000000000,19.959999,19.950001,GME
1610431200000000000,2.240000,2.290000,AMC
1610431200000000000,27.299999,26.660000,BGS
1610431200000000000,47.459999,47.880001,XOM
1610431200000000000,65.830002,66.190002,NHI
1610517600000000000,109.800003,112.449997,ABBV
1610517600000000000,148.750000,147.449997,WMT
1610517600000000000,2.330000,2.180000,AMC
1610517600000000000,20.420000,31.400000,GME
1610517600000000000,26.660000,27.270000,BGS
1610517600000000000,48.529999,48.419998,XOM
1610517600000000000,65.250000,66.919998,NHI
1610604000000000000,110.699997,111.629997,ABBV
1610604000000000000,147.820007,146.970001,WMT
1610604000000000000,2.220000,2.180000,AMC
1610604000000000000,27.320000,28.020000,BGS
1610604000000000000,38.090000,39.910000,GME
1610604000000000000,48.500000,50.310001,XOM
1610604000000000000,67.639999,67.269997,NHI
1610690400000000000,111.199997,110.519997,ABBV
1610690400000000000,145.139999,144.639999,WMT
1610690400000000000,2.200000,2.330000,AMC
1610690400000000000,28.040001,28.230000,BGS
1610690400000000000,38.490002,35.500000,GME
1610690400000000000,48.910000,47.889999,XOM
1610690400000000000,66.940002,67.849998,NHI
1611036000000000000,111.250000,112.180000,ABBV
1611036000000000000,144.639999,143.389999,WMT
1611036000000000000,2.800000,3.060000,AMC
1611036000000000000,28.440001,29.379999,BGS
1611036000000000000,41.549999,39.360001,GME
1611036000000000000,48.450001,48.840000,XOM
1611036000000000000,68.250000,65.660004,NHI
1611122400000000000,112.910004,112.620003,ABBV
1611122400000000000,143.589996,145.509995,WMT
1611122400000000000,29.520000,29.620001,BGS
1611122400000000000,3.290000,2.970000,AMC
1611122400000000000,37.369999,39.119999,GME
1611122400000000000,49.110001,49.529999,XOM
1611122400000000000,65.690002,66.540001,NHI
1611208800000000000,112.629997,111.260002,ABBV
1611208800000000000,145.360001,144.850006,WMT
1611208800000000000,29.620001,29.580000,BGS
1611208800000000000,3.000000,2.980000,AMC
1611208800000000000,39.230000,43.029999,GME
1611208800000000000,49.330002,48.110001,XOM
1611208800000000000,66.199997,65.830002,NHI
1611295200000000000,110.650002,110.860001,ABBV
1611295200000000000,145.600006,146.330002,WMT
1611295200000000000,2.910000,3.510000,AMC
1611295200000000000,29.570000,30.049999,BGS
1611295200000000000,42.590000,65.010002,GME
1611295200000000000,47.009998,47.430000,XOM
1611295200000000000,65.419998,66.790001,NHI
1611554400000000000,109.730003,110.500000,ABBV
1611554400000000000,145.360001,146.199997,WMT
1611554400000000000,31.500000,34.029999,BGS
1611554400000000000,4.710000,4.420000,AMC
1611554400000000000,46.900002,46.900002,XOM
1611554400000000000,66.790001,66.989998,NHI
1611554400000000000,96.730003,76.790001,GME
1611640800000000000,111.300003,108.800003,ABBV
1611640800000000000,145.630005,147.509995,WMT
1611640800000000000,34.250000,37.560001,BGS
1611640800000000000,47.259998,45.869999,XOM
1611640800000000000,5.090000,4.960000,AMC
1611640800000000000,67.070000,66.309998,NHI
1611640800000000000,88.559998,147.979996,GME
1611727200000000000,106.279999,102.790001,ABBV
1611727200000000000,146.960007,143.839996,WMT
1611727200000000000,20.340000,19.900000,AMC
1611727200000000000,354.829987,347.510010,GME
1611727200000000000,37.560001,41.049999,BGS
1611727200000000000,45.000000,45.349998,XOM
1611727200000000000,65.680000,64.760002,NHI
1611813600000000000,104.000000,104.209999,ABBV
1611813600000000000,11.980000,8.630000,AMC
1611813600000000000,144.460007,143.750000,WMT
1611813600000000000,265.000000,193.600006,GME
1611813600000000000,40.220001,37.509998,BGS
1611813600000000000,45.939999,46.060001,XOM
1611813600000000000,64.860001,65.610001,NHI
1611900000000000000,104.000000,102.480003,ABBV
1611900000000000000,14.310000,13.260000,AMC
1611900000000000000,143.179993,140.490005,WMT
